datetime,ALB_1_temp,ALB_1_humidity,ALB_1_windspeed,ALB_1_conditions,ALB_2_temp,ALB_2_humidity,ALB_2_windspeed,ALB_2_conditions,LAC_1_temp,LAC_1_humidity,LAC_1_windspeed,LAC_1_conditions,LAC_2_temp,LAC_2_humidity,LAC_2_windspeed,LAC_2_conditions,SQM_1_temp,SQM_1_humidity,SQM_1_windspeed,SQM_1_conditions,SQM_2_temp,SQM_2_humidity,SQM_2_windspeed,SQM_2_conditions
2017-12-15,2.7,30.9,15.3,0,17.1,24.6,32.8,2,26.0,63.6,15.0,5,23.1,76.5,16.5,5,17.1,24.6,32.8,2,18.5,71.9,24.1,2
2017-12-16,3.2,42.7,40.2,2,16.9,24.0,36.0,0,29.5,52.9,24.4,2,26.6,62.2,25.7,2,16.9,24.0,36.0,0,19.6,62.8,24.1,2
2017-12-17,-0.1,39.9,31.1,0,17.2,23.7,37.1,2,25.1,64.5,43.1,5,22.2,76.7,40.2,5,17.2,23.7,37.1,2,19.7,68.0,22.3,2
2017-12-18,0.6,42.9,15.1,0,17.2,30.4,40.0,5,17.6,89.2,16.3,5,17.1,86.6,16.2,5,17.2,30.4,40.0,5,19.3,69.3,25.9,2
2017-12-19,1.8,49.1,14.6,0,17.1,28.5,39.6,2,21.7,78.8,13.0,2,20.4,77.1,13.0,2,17.1,28.5,39.6,2,19.3,72.6,22.3,2
2017-12-20,-0.6,47.6,49.4,0,15.4,36.1,38.9,5,25.7,65.5,14.8,5,23.9,68.4,25.1,5,15.4,36.1,38.9,5,19.6,72.5,25.9,2
2017-12-21,-2.7,47.1,39.5,0,14.1,37.5,37.4,5,26.1,68.8,22.6,5,23.7,75.7,24.1,5,14.1,37.5,37.4,5,20.0,71.1,27.7,5
2017-12-22,-2.8,31.2,20.2,0,13.5,38.9,30.2,3,24.3,74.3,23.9,5,22.9,74.8,18.2,5,13.5,38.9,30.2,3,20.0,66.7,27.7,5
2017-12-23,3.1,23.7,17.0,0,13.3,35.9,31.3,3,23.0,76.3,31.7,5,20.5,87.0,27.8,5,13.3,35.9,31.3,3,20.2,68.5,25.9,5
2017-12-24,4.2,25.2,13.5,2,13.3,37.1,28.4,3,20.9,69.6,14.5,5,18.6,75.6,14.6,5,13.3,37.1,28.4,3,19.5,71.4,25.9,5
2017-12-25,5.2,36.6,16.4,0,13.5,38.6,30.6,3,23.3,68.9,14.0,5,20.5,78.7,12.8,5,13.5,38.6,30.6,3,19.8,71.8,25.9,5
2017-12-26,5.3,37.0,20.3,0,13.6,43.3,28.1,3,24.7,65.7,14.0,0,22.1,71.1,14.7,0,13.6,43.3,28.1,3,20.1,68.7,25.9,5
2017-12-27,2.9,29.5,19.1,0,15.2,42.1,34.2,2,26.0,63.4,20.5,5,23.6,68.7,21.8,5,15.2,42.1,34.2,2,20.3,66.1,24.1,2
2017-12-28,2.8,26.5,18.4,0,15.0,42.1,31.3,2,23.4,76.5,23.6,5,21.3,83.3,13.3,5,15.0,42.1,31.3,2,20.3,71.1,27.7,2
2017-12-29,3.2,26.5,17.1,0,15.2,41.4,39.2,2,25.1,58.9,11.9,2,22.9,67.0,16.0,0,15.2,41.4,39.2,2,20.1,69.2,24.1,2
2017-12-30,2.5,27.1,17.6,0,14.7,37.1,32.4,2,26.6,57.2,15.6,0,24.0,62.4,18.2,2,14.7,37.1,32.4,2,21.0,66.9,27.7,2
2017-12-31,2.9,27.9,17.8,0,13.8,36.9,31.7,0,25.5,66.1,15.3,5,23.1,72.0,21.9,5,13.8,36.9,31.7,0,21.6,65.2,25.9,2
2018-01-01,4.3,30.3,17.3,0,12.5,44.7,32.4,3,21.4,82.0,32.2,5,19.3,89.1,25.9,4,12.5,44.7,32.4,3,21.1,69.4,25.9,2
2018-01-02,3.8,43.9,18.3,0,12.5,50.1,32.4,0,23.1,63.3,16.6,2,21.4,65.1,20.3,5,12.5,50.1,32.4,0,20.7,68.7,27.7,0
2018-01-03,4.5,40.2,16.4,0,13.8,47.3,35.6,0,24.8,61.1,19.4,2,23.2,63.7,29.0,2,13.8,47.3,35.6,0,20.1,74.0,29.5,2
2018-01-04,4.8,33.5,15.7,0,14.6,34.9,36.4,0,24.8,60.4,18.7,0,22.7,67.3,13.1,2,14.6,34.9,36.4,0,19.6,72.4,27.7,2
2018-01-05,5.4,51.3,16.5,0,14.2,37.3,38.2,0,24.8,64.3,20.8,5,22.5,71.9,41.4,5,14.2,37.3,38.2,0,20.1,68.3,25.9,2
2018-01-06,7.0,60.7,26.4,2,14.6,42.3,37.4,3,22.3,69.8,30.7,5,19.3,82.7,29.4,5,14.6,42.3,37.4,3,20.7,67.3,25.9,2
2018-01-07,3.5,59.2,17.6,0,15.1,39.3,31.7,0,21.2,75.9,13.5,5,19.5,78.5,10.8,5,15.1,39.3,31.7,0,21.5,61.5,24.1,2
2018-01-08,5.0,76.2,27.5,5,15.0,35.0,34.2,5,22.4,74.0,17.4,5,19.8,83.2,14.7,5,15.0,35.0,34.2,5,21.0,71.8,27.7,2
2018-01-09,5.9,93.2,30.6,4,14.9,37.2,34.6,0,21.9,76.1,17.1,5,19.8,81.2,16.2,5,14.9,37.2,34.6,0,20.8,71.0,27.7,2
2018-01-10,5.2,78.1,30.0,2,14.9,39.2,33.1,0,25.5,53.8,14.8,2,22.2,68.5,18.2,2,14.9,39.2,33.1,0,21.0,66.9,27.7,2
2018-01-11,3.8,70.9,13.5,0,15.5,33.9,36.0,2,25.7,57.6,16.1,2,22.6,67.9,16.2,2,15.5,33.9,36.0,2,20.2,66.9,27.7,2
2018-01-12,4.9,60.2,24.9,0,15.2,33.4,33.5,2,26.6,57.5,15.8,5,24.0,69.5,12.9,5,15.2,33.4,33.5,2,20.0,69.9,22.3,2
2018-01-13,5.4,51.5,20.6,0,13.3,46.9,38.2,3,22.5,76.0,40.3,5,20.4,85.0,25.8,5,13.3,46.9,38.2,3,20.1,73.6,29.5,2
2018-01-14,5.4,59.5,17.8,0,12.6,35.9,33.5,0,21.8,70.6,12.7,5,19.1,80.6,14.5,5,12.6,35.9,33.5,0,19.9,68.0,29.5,2
2018-01-15,6.5,58.7,17.8,0,13.3,29.4,36.0,2,22.8,71.8,10.3,2,21.0,72.9,16.3,2,13.3,29.4,36.0,2,20.2,64.4,31.7,2
2018-01-16,7.0,56.0,14.8,0,15.0,30.1,38.2,2,24.1,66.6,18.1,2,21.9,71.1,20.2,2,15.0,30.1,38.2,2,19.6,67.1,29.5,2
2018-01-17,5.3,60.9,14.6,0,16.2,31.7,36.7,2,25.3,69.1,21.8,5,22.5,74.8,18.1,5,16.2,31.7,36.7,2,19.4,66.6,27.7,2
2018-01-18,5.8,61.2,18.1,0,16.0,31.0,34.2,2,20.2,85.8,20.8,4,18.6,92.3,14.8,4,16.0,31.0,34.2,2,19.8,63.8,25.9,2
2018-01-19,5.3,55.8,31.0,10,15.9,21.6,35.6,5,20.9,78.9,13.2,5,18.9,83.9,14.5,4,15.9,21.6,35.6,5,19.4,64.9,24.1,2
2018-01-20,0.5,52.1,37.1,2,15.1,20.1,39.2,0,20.2,83.1,25.4,5,18.4,87.6,21.9,4,15.1,20.1,39.2,0,19.9,64.9,25.9,2
2018-01-21,-1.1,48.5,22.0,0,14.8,23.6,34.9,0,22.6,70.1,12.2,5,20.9,74.1,17.8,5,14.8,23.6,34.9,0,19.4,65.2,27.7,0
2018-01-22,-0.7,51.0,15.8,0,14.5,22.9,34.9,0,24.8,68.0,14.8,2,22.7,72.2,20.3,2,14.5,22.9,34.9,0,19.6,67.0,24.1,0
2018-01-23,0.6,55.8,13.5,0,14.6,25.5,34.6,2,26.2,66.8,13.5,5,23.8,74.5,21.9,5,14.6,25.5,34.6,2,19.5,67.4,27.7,0
2018-01-24,1.8,50.3,27.1,0,15.3,27.4,36.7,5,23.0,83.2,20.5,4,21.5,82.2,16.4,5,15.3,27.4,36.7,5,19.7,68.5,27.7,0
2018-01-25,1.2,42.4,33.0,2,14.5,35.7,34.2,5,22.5,82.9,15.6,5,20.6,86.2,14.7,5,14.5,35.7,34.2,5,19.1,76.5,25.9,2
2018-01-26,-1.4,42.2,17.1,0,15.2,33.9,36.4,2,21.6,91.3,11.2,4,20.3,88.3,14.5,4,15.2,33.9,36.4,2,19.3,73.9,24.1,0
2018-01-27,2.6,42.0,17.0,0,15.2,39.5,38.9,2,23.6,80.1,10.9,5,22.5,78.6,18.1,5,15.2,39.5,38.9,2,19.1,72.1,27.7,2
2018-01-28,5.5,49.9,20.7,0,15.8,41.3,37.1,2,22.0,86.0,29.8,5,20.4,82.9,18.8,5,15.8,41.3,37.1,2,19.1,70.4,22.3,2
2018-01-29,5.7,42.3,25.9,0,15.7,41.8,39.6,2,22.2,78.4,11.2,5,20.0,83.9,11.2,5,15.7,41.8,39.6,2,19.6,65.2,20.5,2
2018-01-30,6.8,35.5,18.9,0,14.2,44.8,32.8,5,23.1,79.4,9.1,5,21.4,81.0,11.0,5,14.2,44.8,32.8,5,19.9,69.9,29.5,2
2018-01-31,7.3,33.6,22.9,0,15.3,43.3,34.6,5,22.3,88.8,15.0,5,20.9,88.0,16.3,5,15.3,43.3,34.6,5,19.0,75.5,24.1,2
2018-02-01,8.7,31.7,24.2,0,16.1,41.4,34.9,5,22.8,70.1,15.6,5,21.3,72.0,16.0,5,16.1,41.4,34.9,5,19.6,69.7,22.3,2
2018-02-02,9.6,40.2,18.9,0,16.6,42.0,39.2,2,23.8,67.7,14.0,2,22.3,68.4,11.2,2,16.6,42.0,39.2,2,19.9,72.2,24.1,2
2018-02-03,10.8,37.1,28.9,0,14.2,47.4,29.5,1,25.1,70.5,15.0,2,23.4,70.3,17.9,2,14.2,47.4,29.5,1,20.4,71.9,22.3,2
2018-02-04,9.0,41.7,23.5,0,15.1,48.8,35.6,1,26.1,70.9,16.9,2,23.4,77.7,16.2,2,15.1,48.8,35.6,1,21.5,61.7,25.9,2
2018-02-05,9.1,36.4,24.2,0,16.0,52.7,37.8,2,25.9,68.9,16.6,2,23.5,77.6,23.6,2,16.0,52.7,37.8,2,21.8,63.5,25.9,0
2018-02-06,9.2,28.0,34.9,0,15.1,59.8,33.1,2,25.8,65.1,25.7,2,24.0,72.4,18.1,2,15.1,59.8,33.1,2,21.2,72.3,25.9,0
2018-02-07,6.1,29.7,15.9,0,14.6,54.9,40.0,0,24.8,69.3,16.6,5,22.8,75.5,16.6,5,14.6,54.9,40.0,0,21.0,73.8,27.7,0
2018-02-08,8.0,30.9,17.8,0,14.8,56.2,39.6,2,24.3,66.9,16.1,3,23.3,67.8,13.1,5,14.8,56.2,39.6,2,20.9,72.2,27.7,0
2018-02-09,9.8,29.0,29.5,0,15.3,59.3,38.9,2,25.7,64.9,17.1,5,23.8,65.1,25.4,5,15.3,59.3,38.9,2,21.2,71.6,25.9,0
2018-02-10,6.1,27.4,54.3,0,15.4,56.7,40.0,2,22.8,75.8,24.1,5,21.0,79.0,20.4,5,15.4,56.7,40.0,2,21.5,71.8,24.1,0
2018-02-11,1.1,25.0,28.9,0,15.0,56.5,40.3,5,22.2,78.1,18.7,4,20.0,86.4,14.7,5,15.0,56.5,40.3,5,21.6,67.5,55.4,2
2018-02-12,1.6,56.0,24.0,10,17.0,43.1,38.2,5,17.4,82.2,26.2,5,15.8,86.9,13.0,4,17.0,43.1,38.2,5,20.5,75.2,25.9,2
2018-02-13,1.4,55.5,18.3,2,15.9,44.5,34.6,2,18.4,83.5,13.1,1,16.9,84.3,14.6,1,15.9,44.5,34.6,2,22.0,67.0,20.5,2
2018-02-14,1.9,50.4,15.1,0,16.2,51.2,20.2,2,20.7,80.6,13.5,5,18.7,82.3,11.0,1,16.2,51.2,20.2,2,21.1,70.9,22.3,2
2018-02-15,3.0,38.2,33.0,0,17.3,43.8,35.6,2,21.7,84.7,12.2,5,19.5,87.8,12.8,5,17.3,43.8,35.6,2,20.7,69.6,25.9,0
2018-02-16,2.4,31.2,29.0,0,15.8,44.0,39.6,3,23.1,79.6,91.9,5,20.7,80.9,17.9,5,15.8,44.0,39.6,3,20.9,72.2,27.7,2
2018-02-17,4.9,34.1,25.7,0,15.2,44.6,36.7,3,20.5,81.8,25.9,5,19.1,84.1,25.9,5,15.2,44.6,36.7,3,20.2,71.1,29.5,2
2018-02-18,5.1,29.7,45.4,0,13.0,46.5,38.9,0,21.9,77.9,16.9,5,20.7,78.1,14.4,5,13.0,46.5,38.9,0,21.3,67.6,25.9,2
2018-02-19,-3.0,39.4,48.2,2,12.2,46.3,30.6,0,23.2,69.6,17.8,5,21.4,73.5,25.6,5,12.2,46.3,30.6,0,21.3,67.6,25.9,2
2018-02-20,-4.3,36.4,17.7,2,13.2,44.9,32.4,0,23.0,70.7,13.0,5,21.4,71.2,14.4,5,13.2,44.9,32.4,0,21.7,66.2,22.3,3
2018-02-21,-2.0,27.6,13.9,2,14.0,43.8,36.0,0,20.2,81.6,39.8,5,19.7,79.0,18.2,5,14.0,43.8,36.0,0,21.2,74.0,24.1,0
2018-02-22,-3.1,44.9,35.8,2,14.6,39.6,34.6,0,20.4,75.8,49.1,5,19.0,78.0,13.0,5,14.6,39.6,34.6,0,21.2,67.8,24.1,0
2018-02-23,-3.3,54.5,38.6,2,13.5,36.8,34.2,0,22.0,72.1,22.8,2,20.5,74.5,15.1,2,13.5,36.8,34.2,0,20.7,69.6,24.1,0
2018-02-24,-3.3,43.3,43.0,0,13.0,35.4,33.1,0,21.6,73.6,17.4,5,19.6,80.0,12.8,4,13.0,35.4,33.1,0,20.9,65.9,22.3,0
2018-02-25,0.3,42.1,30.3,0,13.4,35.3,29.2,0,21.3,78.4,9.6,5,19.2,84.2,12.8,4,13.4,35.3,29.2,0,20.9,70.8,27.7,0
2018-02-26,0.4,43.3,26.1,2,13.1,33.0,31.0,0,19.9,86.1,12.7,5,18.5,88.1,12.9,5,13.1,33.0,31.0,0,20.4,72.7,24.1,2
2018-02-27,-0.1,62.8,36.6,10,12.2,37.2,31.3,0,21.3,79.4,21.8,5,19.7,79.2,20.3,5,12.2,37.2,31.3,0,19.8,70.8,25.9,0
2018-02-28,0.7,49.8,21.9,0,11.8,34.7,31.3,0,19.1,83.3,20.8,5,17.5,88.0,11.5,4,11.8,34.7,31.3,0,19.4,71.8,24.1,0
2018-03-01,4.1,52.9,46.1,2,12.6,28.7,29.9,0,19.6,87.9,13.0,5,18.0,87.5,14.6,4,12.6,28.7,29.9,0,19.6,67.9,24.1,0
2018-03-02,7.1,50.9,44.0,2,13.9,26.4,28.4,3,22.3,77.2,14.8,5,20.7,79.5,20.0,5,13.9,26.4,28.4,3,19.4,73.1,25.9,0
2018-03-03,1.5,55.2,34.1,2,13.8,29.6,28.1,0,23.5,80.0,15.6,5,21.7,80.5,11.0,5,13.8,29.6,28.1,0,19.4,70.8,22.3,0
2018-03-04,-1.8,46.5,29.5,0,14.0,28.9,28.8,0,24.6,76.2,12.5,5,22.4,77.9,14.6,5,14.0,28.9,28.8,0,18.8,70.5,24.1,0
2018-03-05,-0.1,36.6,20.2,0,14.2,26.2,29.9,3,21.6,81.4,33.0,5,19.2,88.8,29.7,5,14.2,26.2,29.9,3,19.4,66.1,24.1,2
2018-03-06,2.8,32.2,18.3,0,13.5,22.5,31.7,0,19.0,83.6,14.5,4,17.3,87.7,13.0,4,13.5,22.5,31.7,0,19.9,64.3,22.3,0
2018-03-07,4.3,29.8,19.4,0,12.8,20.1,32.4,2,19.3,85.4,14.5,4,17.6,87.4,23.7,4,12.8,20.1,32.4,2,19.9,64.7,24.1,0
2018-03-08,6.0,31.4,17.8,0,12.3,32.9,33.5,2,20.5,87.4,16.6,2,19.9,82.9,16.6,2,12.3,32.9,33.5,2,19.8,70.4,24.1,0
2018-03-09,8.5,29.1,19.0,0,13.4,28.0,24.8,0,22.5,79.0,13.5,2,20.9,77.2,16.4,2,13.4,28.0,24.8,0,19.0,73.1,25.9,0
2018-03-10,9.3,42.8,24.6,2,15.1,20.3,31.7,0,22.5,79.8,25.4,2,21.5,76.5,16.4,2,15.1,20.3,31.7,0,18.7,76.2,29.5,2
2018-03-11,9.4,66.8,18.7,2,17.5,18.1,33.8,0,25.2,72.0,15.3,5,22.7,75.5,18.1,5,17.5,18.1,33.8,0,19.2,70.7,24.1,2
2018-03-12,9.2,58.6,18.4,2,16.5,24.7,33.8,0,18.4,90.2,14.0,5,18.7,87.5,12.9,5,16.5,24.7,33.8,0,20.7,65.7,22.3,2
2018-03-13,11.6,52.6,38.2,2,15.1,26.4,33.1,2,21.8,84.6,11.4,2,21.3,80.3,23.6,2,15.1,26.4,33.1,2,20.3,68.8,24.1,2
2018-03-14,7.0,62.9,29.0,5,14.6,30.4,34.9,0,22.6,83.6,16.3,2,20.9,82.4,16.4,2,14.6,30.4,34.9,0,20.1,68.1,24.1,0
2018-03-15,2.9,47.9,25.4,2,14.6,31.9,36.7,0,23.0,72.0,37.3,2,20.8,76.9,29.7,2,14.6,31.9,36.7,0,20.2,71.3,24.1,2
2018-03-16,3.6,49.1,36.5,10,14.4,36.9,33.8,2,21.4,74.1,17.9,2,20.8,77.7,16.4,2,14.4,36.9,33.8,2,20.4,69.6,24.1,2
2018-03-17,2.1,42.5,24.9,2,14.3,35.0,34.2,2,23.1,81.3,15.8,2,22.3,79.0,13.0,2,14.3,35.0,34.2,2,19.2,77.7,25.9,2
2018-03-18,2.9,37.7,21.7,0,13.5,29.9,36.0,2,25.3,73.3,31.4,5,23.5,78.2,27.5,5,13.5,29.9,36.0,2,18.2,74.5,27.7,2
2018-03-19,6.2,32.5,22.3,2,14.6,24.0,34.6,5,17.0,81.3,25.2,4,15.4,86.4,18.4,4,14.6,24.0,34.6,5,17.4,74.6,29.5,2
2018-03-20,7.5,30.6,27.1,2,15.0,14.1,27.4,2,18.8,74.3,12.5,2,18.2,72.7,16.4,2,15.0,14.1,27.4,2,16.8,75.1,29.5,2
2018-03-21,8.4,68.1,26.5,2,15.7,19.5,31.3,2,19.8,55.1,14.5,2,18.5,62.2,17.9,2,15.7,19.5,31.3,2,16.5,76.1,29.5,2
2018-03-22,9.8,81.3,41.9,4,15.1,28.3,29.2,2,17.4,81.8,11.7,2,17.3,77.5,14.6,2,15.1,28.3,29.2,2,16.3,75.0,31.7,0
2018-03-23,7.7,63.6,29.6,5,13.8,26.7,30.6,2,20.7,77.1,44.2,2,18.5,78.5,16.3,2,13.8,26.7,30.6,2,17.1,73.5,22.3,0
2018-03-24,7.2,34.5,26.4,0,12.3,37.4,31.3,0,22.6,69.0,40.1,5,20.1,75.4,27.2,5,12.3,37.4,31.3,0,17.5,74.4,24.1,0
2018-03-25,4.4,31.1,32.0,0,13.9,36.0,23.4,0,17.0,72.0,17.7,5,15.4,76.1,14.6,5,13.9,36.0,23.4,0,17.8,74.1,18.4,0
2018-03-26,3.7,32.2,28.9,0,14.3,32.2,31.7,0,16.2,74.4,12.7,2,14.1,80.1,14.6,2,14.3,32.2,31.7,0,17.6,78.9,24.1,2
2018-03-27,7.7,33.6,39.9,0,12.6,40.6,30.2,0,16.1,76.3,9.6,2,14.0,79.4,17.8,2,12.6,40.6,30.2,0,17.9,76.0,22.3,2
2018-03-28,12.2,36.1,29.6,0,11.7,36.2,32.4,0,19.2,68.7,16.3,2,17.6,72.1,14.7,2,11.7,36.2,32.4,0,18.4,72.7,24.1,2
2018-03-29,13.1,29.9,30.6,0,12.9,38.9,35.6,2,19.8,75.9,14.1,5,17.7,79.5,16.4,5,12.9,38.9,35.6,2,18.2,75.1,24.1,0
2018-03-30,12.4,29.1,19.4,0,13.4,36.2,37.8,0,21.1,75.4,15.6,5,19.6,71.9,18.0,5,13.4,36.2,37.8,0,17.4,70.8,22.3,2
2018-03-31,13.9,24.9,18.9,0,12.3,35.8,33.8,0,21.5,70.3,11.4,0,20.1,70.8,16.3,2,12.3,35.8,33.8,0,18.5,65.4,20.5,0
2018-04-01,15.1,22.7,18.8,0,11.1,38.7,32.8,0,21.0,76.7,20.5,5,19.3,79.4,32.9,5,11.1,38.7,32.8,0,18.9,68.0,22.3,2
2018-04-02,13.7,23.6,45.7,0,11.0,33.0,32.0,3,18.4,84.5,12.7,5,17.2,85.0,11.2,5,11.0,33.0,32.0,3,19.1,65.5,20.5,0
2018-04-03,11.2,19.2,27.7,0,10.2,27.5,29.5,0,20.2,77.7,8.8,2,18.3,81.0,11.0,2,10.2,27.5,29.5,0,18.0,71.7,25.9,0
2018-04-04,13.6,22.4,15.3,0,10.2,28.7,29.2,0,20.0,73.5,12.5,0,18.0,75.1,16.4,0,10.2,28.7,29.2,0,17.8,73.1,22.3,0
2018-04-05,17.0,26.9,29.0,2,10.0,30.9,30.2,0,20.2,76.7,13.2,5,18.5,77.7,14.7,5,10.0,30.9,30.2,0,17.9,73.3,22.3,2
2018-04-06,16.5,43.3,30.0,2,11.1,20.7,28.1,0,21.3,83.4,14.5,5,18.9,84.2,13.0,5,11.1,20.7,28.1,0,17.7,72.4,25.9,0
2018-04-07,15.4,46.5,44.7,5,12.7,16.4,25.2,0,22.7,82.0,21.0,5,20.8,81.6,24.0,5,12.7,16.4,25.2,0,17.2,77.2,22.3,2
2018-04-08,11.9,20.6,26.5,0,13.8,15.3,26.6,5,23.0,85.0,18.1,5,21.2,89.3,16.6,5,13.8,15.3,26.6,5,17.6,71.4,22.3,0
2018-04-09,13.7,21.3,21.4,0,14.0,19.9,29.2,5,22.8,84.8,20.0,5,20.9,86.2,14.7,5,14.0,19.9,29.2,5,17.4,76.8,27.7,2
2018-04-10,16.5,20.5,30.9,0,13.4,28.9,28.4,2,24.4,79.3,20.3,2,22.0,83.0,14.9,2,13.4,28.9,28.4,2,17.7,71.9,22.3,0
2018-04-11,17.7,19.3,44.1,0,13.2,35.1,25.9,2,23.9,81.6,14.3,2,22.6,81.5,12.8,2,13.2,35.1,25.9,2,17.7,79.8,24.1,2
2018-04-12,7.6,23.8,48.1,0,15.3,36.4,33.1,2,22.2,80.5,25.7,5,20.9,82.0,28.9,5,15.3,36.4,33.1,2,17.8,79.6,27.7,2
2018-04-13,8.4,27.7,32.8,0,15.8,33.7,26.6,5,13.2,88.7,19.5,4,12.3,89.6,14.8,4,15.8,33.7,26.6,5,18.0,77.7,25.9,2
2018-04-14,11.4,23.1,24.1,0,15.8,28.0,29.5,2,13.0,93.9,7.8,4,12.8,89.3,12.6,4,15.8,28.0,29.5,2,17.2,79.8,22.3,2
2018-04-15,13.8,19.4,40.2,0,16.1,28.4,27.4,2,14.7,92.5,11.2,5,15.1,87.2,11.2,2,16.1,28.4,27.4,2,16.9,75.0,18.4,2
2018-04-16,9.5,27.9,41.2,2,15.7,30.4,33.1,2,17.7,83.6,7.6,2,16.7,81.2,10.8,2,15.7,30.4,33.1,2,16.4,77.5,24.1,2
2018-04-17,5.6,36.7,33.0,0,14.2,34.3,29.2,0,20.1,78.2,12.7,2,18.3,78.4,11.2,2,14.2,34.3,29.2,0,17.0,74.1,20.5,2
2018-04-18,8.8,24.0,38.2,0,14.9,29.2,30.6,0,20.0,78.2,18.7,2,17.7,81.5,20.4,2,14.9,29.2,30.6,0,17.3,72.7,25.9,0
2018-04-19,7.0,48.0,50.2,2,14.0,40.8,27.4,2,22.3,74.6,12.5,2,19.9,78.9,11.0,2,14.0,40.8,27.4,2,17.3,76.8,22.3,2
2018-04-20,12.3,38.5,41.3,0,13.7,34.0,26.3,0,22.4,77.0,10.1,2,20.6,76.5,12.7,2,13.7,34.0,26.3,0,17.4,78.4,24.1,2
2018-04-21,14.4,25.4,16.5,0,14.3,26.5,25.2,2,22.0,78.6,9.1,2,20.8,76.9,12.8,2,14.3,26.5,25.2,2,17.1,80.5,20.5,2
2018-04-22,17.3,24.2,19.1,0,13.6,26.0,17.3,2,22.1,79.8,11.7,2,20.1,78.3,9.0,2,13.6,26.0,17.3,2,16.7,78.5,25.9,2
2018-04-23,18.2,22.8,21.1,0,14.4,23.1,27.0,0,23.4,75.8,19.7,5,20.2,78.4,18.4,5,14.4,23.1,27.0,0,16.8,76.7,29.5,2
2018-04-24,17.9,19.5,22.4,0,14.2,22.6,21.6,5,21.2,85.6,17.6,5,20.0,84.7,14.3,5,14.2,22.6,21.6,5,17.5,72.5,24.1,2
2018-04-25,19.2,19.4,18.8,0,14.2,19.9,26.6,2,21.2,89.2,14.8,4,20.0,88.0,14.8,5,14.2,19.9,26.6,2,16.0,78.4,22.3,2
2018-04-26,19.8,19.8,26.9,0,13.9,27.1,32.8,5,21.4,83.8,14.8,4,18.7,92.5,13.0,4,13.9,27.1,32.8,5,16.7,78.6,20.5,2
2018-04-27,18.6,18.7,44.8,0,13.1,29.1,17.3,2,22.4,83.6,8.1,2,21.0,82.8,10.9,2,13.1,29.1,17.3,2,16.7,77.8,20.5,2
2018-04-28,15.7,14.7,37.8,0,13.9,24.1,24.1,0,22.6,81.4,13.5,2,21.1,82.2,16.4,2,13.9,24.1,24.1,0,18.9,68.3,29.5,2
2018-04-29,13.1,25.8,36.9,0,13.5,19.3,24.1,2,21.9,85.8,13.2,2,19.6,86.5,5.6,2,13.5,19.3,24.1,2,17.8,72.7,22.3,2
2018-04-30,9.4,42.7,38.2,5,13.1,14.2,27.7,0,23.6,80.6,11.4,2,21.3,81.5,14.3,2,13.1,14.2,27.7,0,17.1,73.7,22.3,2
2018-05-01,9.2,54.0,35.1,5,14.0,14.5,29.2,2,22.8,84.9,20.5,5,21.4,83.8,22.1,5,14.0,14.5,29.2,2,16.2,76.8,27.7,2
2018-05-02,11.6,36.5,28.3,2,13.8,16.4,33.1,5,22.8,85.5,13.8,5,21.4,86.6,18.2,5,13.8,16.4,33.1,5,15.7,75.8,25.9,2
2018-05-03,14.3,27.0,18.9,0,11.9,14.4,23.8,0,22.7,81.6,11.9,2,21.1,82.7,18.1,2,11.9,14.4,23.8,0,15.8,72.5,22.3,2
2018-05-04,17.1,23.2,17.8,0,10.8,15.0,22.7,0,22.1,85.5,11.4,5,20.8,85.2,14.6,5,10.8,15.0,22.7,0,15.0,74.4,18.4,2
2018-05-05,18.6,20.3,30.9,0,11.1,15.9,19.8,3,20.8,84.3,20.0,5,19.4,86.2,18.1,5,11.1,15.9,19.8,3,16.7,70.8,22.3,2
2018-05-06,20.1,17.1,39.5,0,11.2,13.5,22.0,5,18.9,89.3,14.5,4,17.6,90.1,13.0,4,11.2,13.5,22.0,5,15.4,73.8,22.3,2
2018-05-07,22.1,14.9,19.1,0,10.5,17.4,22.0,0,19.3,93.2,9.9,4,18.9,86.3,14.4,5,10.5,17.4,22.0,0,15.4,77.8,27.7,2
2018-05-08,22.9,13.9,22.5,0,10.6,25.9,28.4,2,21.0,85.7,11.4,5,19.4,83.2,12.9,2,10.6,25.9,28.4,2,16.0,74.2,18.4,2
2018-05-09,23.1,16.9,33.7,0,8.6,49.0,42.5,2,21.0,82.9,12.7,2,19.1,82.9,9.4,2,8.6,49.0,42.5,2,17.4,65.4,18.4,2
2018-05-10,21.2,17.9,31.9,0,6.8,52.8,32.0,0,19.0,86.3,27.2,5,17.3,88.4,25.7,5,6.8,52.8,32.0,0,16.1,73.6,24.1,2
2018-05-11,15.7,26.9,53.1,2,8.9,16.7,22.0,0,18.0,79.8,11.7,5,16.7,75.4,14.6,2,8.9,16.7,22.0,0,15.0,82.7,20.5,2
2018-05-12,10.4,42.5,42.1,2,9.9,12.7,25.2,0,16.7,79.1,11.2,2,15.5,80.8,9.4,2,9.9,12.7,25.2,0,15.9,74.0,20.5,2
2018-05-13,12.1,56.3,34.7,5,9.6,16.2,22.0,0,18.1,74.6,10.7,2,16.7,77.5,14.5,2,9.6,16.2,22.0,0,15.8,68.4,20.5,2
